id;series;booktitle;year;title;abstract;authors;pdf1page;pdfarticle
628;revue/nouvelles/technologies/information;egc;2010;classification/selection/caracteristique/basees/concepts/semantiques/recherche/information/multimedia;besoin/recent/applications/multimedia/basees/contenu/engendre/demande/croissante/technologies/domaine/recherche/information/multimedia/basee/etat/art/techniques/existantes/proposons/article/approche/recherche/information/multimedia/prend/compte/informations/scene/exploite/modele/selection/caracteristiques/principaux/avantages/modele/recherche/rapport/modeles/existants/methode/classification/basee/categories/concept/semantique/ii/modele/recherche/rapport/modeles/existants/methode/classification/basee/categories/concept/semantique/ii/modele/selection/caracteristiques/iii/index/multidimensionnel/framework/propose/bon/compromis/precision/rapidite/recherche;thierryurruty/ismailelsayad/adellablack/yuefeng/josemjoemon;['http://editions-rnti.fr/render_pdf.php?p1&p=1001271'];['http://editions-rnti.fr/render_pdf.php?p=1001271']
629;revue/nouvelles/technologies/information;egc;2010;classification/supervisee/grands/nombres/classes/predire/approche/co/partitionnement/variables/explicatives/expliquer;phase/preparation/donnees/data/mining/methodesde/discretisation/groupement/valeurs/supervise/possedent/denombreuses/applications/interpretation/estimation/densite/conditionnelle/selection/type/filtre/variables/recodage/variables/amont/classifieurs/methodes/supposent/habituellement/faible/nombre/valeur/aexpliquer/classes/typiquement/dizaine/trouvent/limitequand/nombre/augmente/article/introduisons/extensiondes/methodes/discretisation/groupement/valeurs/consistant/partitionnerd/part/variable/explicative/part/variable/expliquer/meilleur/co/partitionnement/recherche/moyen/approche/bayesiennede/selection/modele/presentons/ensuite/utiliser/cettemethode/pretraitement/preparation/classifieur/bayesien/naif/desexperimentations/intensives/demontrent/apport/methode/cas/decentaines/classes;marcboulle;['http://editions-rnti.fr/render_pdf.php?p1&p=1001352'];['http://editions-rnti.fr/render_pdf.php?p=1001352']
630;revue/nouvelles/technologies/information;egc;2010;cnd/cube/nouvelle/representation/concise/perte/information/cube/donnees;calcul/cubes/donnees/excessivement/couteux/bienen/temps/execution/memoire/stockage/disque/avererprohibitif/efforts/ete/consacres/probleme/travers/cubesfermes/cellules/preservant/semantique/agregation/reduites/unecellule/perte/information/article/introduisons/conceptdu/cube/donnees/derivable/ferme/nomme/cnd/cube/generalisela/notion/modeles/derivables/fermes/frequents/bidimensionnels/uncontexte/multidimensionnel/proposons/nouvel/algorithme/extrairele/cnd/cube/partir/bases/donnees/multidimensionnelles/basantsur/contraintes/anti/monotones/savoir/frequent/derivableet/generateur/minimal/experiences/montrent/notreproposition/fournit/representation/concise/cube/donnees/elleest/efficace/reduire/espace/stockage;hanenbrahmi/tarekhamrouni/riadhbenmessaoud/sadokbenyahia;['http://editions-rnti.fr/render_pdf.php?p1&p=1001303'];['http://editions-rnti.fr/render_pdf.php?p=1001303']
631;revue/nouvelles/technologies/information;egc;2010;codage/classification/supervisee/corpus/maya/extraire/contextes/situer/inconnu/rapport/connu;ecriture/logosyllabique/anciens/mayas/comprend/500signes/bonne/partie/dechiffree/degres/certitude/applique/codex/dresde/seuls/manuscrits/quinous/parvenus/code/latexavec/systememayatex/methodede/representation/graduee/apprentissage/supervise/hybride/clusteringet/analyse/factorielle/oblique/metrique/hellinger/obtenirune/image/nuancee/themes/traites/individus/statistiques/212segments/folio/codex/attributs/1687/bigrammes/signesextraits/comparaison/introduit/approche/endogeneun/element/exogene/decomposition/elements/signes/composites/pourpreciser/finement/contenus/retro/visualisation/texte/originaldes/resultats/expressions/degagees/eclaire/signification/glyphespeu/situant/contextes/clairement/interpretables;mohamedhallab/brunodelprat/alainlelu;['http://editions-rnti.fr/render_pdf.php?p1&p=1001366'];['http://editions-rnti.fr/render_pdf.php?p=1001366']
632;revue/nouvelles/technologies/information;egc;2010;combiner/approche/logique/numerique/reconciliation/donnees/alignement/ontologies;;mariechristinerousset;['http://editions-rnti.fr/render_pdf.php?p1&p=1001262'];['http://editions-rnti.fr/render_pdf.php?p=1001262']
633;revue/nouvelles/technologies/information;egc;2010;combinerweb/2/0/web/semantique/reduire/disparites/expertise/sein/blogs/entreprise;avenement/applications/sociales/entreprise/blogs/wikis/frequent/individus/niveaux/expertise/relativement/distantsse/reunissent/sein/communautes/ligne/disparites/expertisese/traduisent/comportements/differents/maniere/detagguer/contenus/crees/notamment/concerne/termes/utilises/rendant/complexe/decouverte/informations/pourtant/publiees/cetarticle/mettons/possibilite/offerte/technologies/websemantique/combinees/paradigmes/web/social/resoudre/cetteproblematique/proposons/chaine/traitement/combinant/ontologies/wikis/semantiques/indexation/contenus/permettant/production/degraphes/semantiques/interconnectes/facilitant/maniere/decouvertede/contenus/crees/sein/systemes;alexandrepassant/philippelaublet;['http://editions-rnti.fr/render_pdf.php?p1&p=1001270'];['http://editions-rnti.fr/render_pdf.php?p=1001270']
634;revue/nouvelles/technologies/information;egc;2010;comparaison/criteres/purete/integration/connaissances/clustering/semi/supervise;utilisation/connaissances/ameliorer/processus/fouillede/donnees/mobilise/important/effort/recherche/dernieres/annees/ilest/souvent/difficile/formaliser/type/connaissances/commecelles/souvent/dependantes/domaine/article/interessonsa/integration/connaissances/forme/objets/etiquetes/dansles/algorithmes/clustering/criteres/permettant/evaluer/puretedes/clusters/presentes/comportement/compare/jeux/dedonnees/artificiels/avantages/inconvenients/critere/sontanalyses/aider/utilisateur/faire/choix;germainforestier/cedricwemmert/pierregancarski;['http://editions-rnti.fr/render_pdf.php?p1&p=1001278'];['http://editions-rnti.fr/render_pdf.php?p=1001278']
635;revue/nouvelles/technologies/information;egc;2010;comparaisons/structurelles/grandes/bases/donnees/apprentissage/supervise;domaine/fouille/donnees/mesurer/similitudesentre/differents/ensembles/question/importante/ete/etudieejusqu/present/article/proposons/nouvelle/methodebasee/apprentissage/supervise/differents/ensembles/comparersont/caracterises/moyen/modele/base/prototypes/ensuite/lesdifferences/modeles/detectees/utilisant/mesure/similarite;guenaelcabanes/younesbennani;['http://editions-rnti.fr/render_pdf.php?p1&p=1001276'];['http://editions-rnti.fr/render_pdf.php?p=1001276']
636;revue/nouvelles/technologies/information;egc;2010;composition/servicesweb/basee/reseau/sociaux;proposons/article/premiere/approche/consistea/exploiter/reseaux/sociaux/faciliter/composition/services/parles/utilisateurs/finaux/introduisons/framework/nomme/social/composer/soco/implemente/approche/soco/fournit/utilisateur/desrecommandations/dynamiques/services/basees/reseau/socialde/utilisateur/construit/implicitement/partir/interactions/lesutilisateurs/services/differentes/compositions/operees/membresdu/reseau/social/reseau/social/global;abderrahmanemaaradji/hakimhacid/johanndaigremont/noelcrespi;['http://editions-rnti.fr/render_pdf.php?p1&p=1001290'];['http://editions-rnti.fr/render_pdf.php?p=1001290']
637;revue/nouvelles/technologies/information;egc;2010;construction/noyaux/apprentissage/supervise/partir/arbres/aleatoires;montrons/ensemble/arbres/decision/composantealeatoire/permet/construire/noyau/efficace/destine/apprentissagesupervise/etudions/theoriquement/proprietes/noyau/montronsque/conditions/tres/souvent/rencontrees/pratique/existe/uneseparabilite/lineaire/exemples/classes/distinctes/espace/induit/parcelui/parallelement/observons/egalement/classique/vote/majorited/ensemble/arbres/hyperplan/garantie/optimalite/dansl/espace/induit/noyau/enfin/montrent/experimentations/utilisation/conjointe/ensemble/arbres/separateur/vaste/marge/svm/aboutit/resultats/extremement/encourageants;vincentpisetta/pierreemmanueljouve/djamelabdelkaderzighed;['http://editions-rnti.fr/render_pdf.php?p1&p=1001351'];['http://editions-rnti.fr/render_pdf.php?p=1001351']
638;revue/nouvelles/technologies/information;egc;2010;cubes/fermes/quotients/emergents;concept/cube/emergent/ete/introduit/comparer/deuxdata/cubes/article/introduisons/nouvelles/representationsreduites/cube/emergent/perte/mesures/cube/ferme/emergent/etle/cube/quotient/emergent/premiere/representation/basee/conceptde/fermeture/cubique/petite/representation/possible/cube/dedonnees/emergent/partir/cube/ferme/emergent/stockant/minimumd/informations/possible/repondre/efficacement/requetes/quipeuvent/executees/cube/emergent/meme/seconde/representations/appuie/structure/cube/quotient/ete/propose/resumer/uncube/donnees/cube/quotient/revisite/doter/semantiquebasee/fermeture/cubique/adapte/contexte/cube/emergent/lecube/quotient/emergent/resultant/reduit/cube/ferme/emergentmais/preserve/propriete/specialisation/generalisation/data/cube/quipermet/navigation/sein/cube/emergent/etablissons/egalement/lelien/representations/introduites/basee/bordures/classiquesen/fouille/donnees/experimentations/effectuees/jeux/dedonnees/visent/comparer/taille/differentes/representations;sebastiennedjar/alaincasali/rosinecicchetti/lotfilakhal;['http://editions-rnti.fr/render_pdf.php?p1&p=1001306'];['http://editions-rnti.fr/render_pdf.php?p=1001306']
639;revue/nouvelles/technologies/information;egc;2010;dafoe/plateforme/construire/ontologies/partir/textes/thesaurus;;jeancharlet/sylvieszulman/nathalieaussenacgilles/adelinenazarenko/nathaliehernandez/nadianadah/ericsardet/jeandelahousse/valeryteguiak/audreybaneyx;['http://editions-rnti.fr/render_pdf.php?p1&p=1001386'];['http://editions-rnti.fr/render_pdf.php?p=1001386']
640;revue/nouvelles/technologies/information;egc;2010;decouverte/itemsets/frequents/fermes/architectures/multicoeurs;papier/proposons/plcm/algorithme/parallele/dedecouverte/itemsets/frequents/fermes/base/algorithme/lcm/reconnucomme/algorithme/sequentiel/efficace/tache/presentonsaussi/interface/parallelisme/fois/simple/puissante/basee/lanotion/tuple/space/permet/bonne/repartition/dynamique/dutravail/grace/etude/experimentale/detaillee/montrons/plcm/seulalgorithme/suffisamment/generique/calculer/efficacement/itemsetsfrequents/fermes/fois/bases/creuses/bases/denses/ameliorant/etat/art;benjaminnegrevergne/alexandretermier/jeanfrancoismehaut/takeakiuno;['http://editions-rnti.fr/render_pdf.php?p1&p=1001339'];['http://editions-rnti.fr/render_pdf.php?p=1001339']
641;revue/nouvelles/technologies/information;egc;2010;decouverte/dependances/fonctionnelles/conditionnelles/frequentes;dependances/fonctionnelles/conditionnelles/dfc/ete/introduitesen/2007/nettoyage/donnees/considereescomme/unification/dependances/fonctionnelles/df/classiques/deregles/association/ra/puisqu/permettent/specifier/dependancesmixant/attributs/couples/forme/attribut/valeur/article/traitons/probleme/decouverte/dfc/e/determinerune/couverture/ensemble/dfc/satisfaites/relation/r/nousmontrons/technique/connue/decouverte/df/exacteset/approximatives/etendue/dfc/technique/ete/implementeeet/experiences/ete/menees/montrer/faisabilite/passage/al/echelle/proposition;thiernodiallo/noelnovelli;['http://editions-rnti.fr/render_pdf.php?p1&p=1001311'];['http://editions-rnti.fr/render_pdf.php?p=1001311']
642;revue/nouvelles/technologies/information;egc;2010;density/estimation/data/streams/application/change/detection;recent/years/amount/data/process/increased/manyapplication/areas/network/monitoring/web/click/sensor/data/analysis/data/stream/mining/answers/challenge/massive/data/processing/paradigm/allows/treating/pieces/data/fly/overcoming/data/storage/detection/changes/data/stream/distribution/important/issue/article/proposes/new/schema/change/detection/summarization/input/data/stream/set/micro/clusters/ii/estimate/data/stream/distribution/exploiting/micro/clusters/iii/estimate/divergence/current/estimated/distribution/reference/distribution/iv/diagnostic/step/contribution/predictive/variable/overall/divergence/distributions/schema/change/detection/applied/evaluated/artificial/data/streams;marielucepicard/benoitgrossin/alexisbondu;['http://editions-rnti.fr/render_pdf.php?p1&p=1001297'];['http://editions-rnti.fr/render_pdf.php?p=1001297']
643;revue/nouvelles/technologies/information;egc;2010;detecting/anomalies/data/streams/using/statecharts;environment/around/us/progressively/equipped/withvarious/sensors/producing/data/continuously/applications/usingthese/data/face/many/challenges/data/stream/integration/anattribute/time/knowledge/extraction/raw/data/thispaper/propose/one/approach/face/two/challenges/first/datastreams/integration/performed/using/statecharts/represents/aresume/data/produced/corresponding/data/producer/second/detect/anomalous/events/temporal/relations/among/statecharts/describe/approach/demonstration/scenario/using/avisual/tool/called/patternator;vasilemarianscuturici/danmirceasuciu/romainvuillemot/arisouksel/lionelbrunie;['http://editions-rnti.fr/render_pdf.php?p1&p=1001394'];['http://editions-rnti.fr/render_pdf.php?p=1001394']
644;revue/nouvelles/technologies/information;egc;2010;detection/mouvements/anormaux/videos;;mdhaidarsharif/husamalustwani/ioanmariusbilasco/chabanedjeraba;['http://editions-rnti.fr/render_pdf.php?p1&p=1001448'];['http://editions-rnti.fr/render_pdf.php?p=1001448']
645;revue/nouvelles/technologies/information;egc;2010;developpement/methodes/classification/basees/analyse/concepts/formels/plateforme/weka;;besmakhalfi/rahmacherif/nidameddouri/mondhermaddouri;['http://editions-rnti.fr/render_pdf.php?p1&p=1001373'];['http://editions-rnti.fr/render_pdf.php?p=1001373']
646;revue/nouvelles/technologies/information;egc;2010;differentes/variantes/gmm/smos/identification/locuteur;article/presentons/differentes/variantes/gmm/smos/identification/locuteur/mode/independant/texte/mettre/oeuvre/differents/systemes/opte/representation/multi/gaussienne/espace/caracteristiques/basees/algorithme/expectation/maximisation/em/nouvelles/representations/constituent/vecteurs/entres/entrainer/supports/vecteurs/machines/svms/algorithme/type/optimisation/minimisation/sequentielle/smo;siwarzribiboujelbene/dorrabenayedmezghanni/noureddineellouze;['http://editions-rnti.fr/render_pdf.php?p1&p=1001421'];['http://editions-rnti.fr/render_pdf.php?p=1001421']
647;revue/nouvelles/technologies/information;egc;2010;etude/comparative/langages/requetes/semantiques/extraction/liens/complexes/base/connaissances;;thabetslimani/boutheinabenyaghlane;['http://editions-rnti.fr/render_pdf.php?p1&p=1001445'];['http://editions-rnti.fr/render_pdf.php?p=1001445']
648;revue/nouvelles/technologies/information;egc;2010;etude/stabilite/methodes/selection/motifs/partir/sequences/proteiques;;rabiesaidi/sabeuraridhi/mondhermaddouri/engelbertmephunguifo;['http://editions-rnti.fr/render_pdf.php?p1&p=1001454'];['http://editions-rnti.fr/render_pdf.php?p=1001454']
649;revue/nouvelles/technologies/information;egc;2010;expansion/requetes/sql/ontologie/domaine;article/traite/probleme/domaine/gestion/basesde/donnees/classiques/agit/exploiter/ontologie/domaine/aiderl/utilisateur/base/donnees/relationnelle/recherche/luipermettre/interrogation/transparente/base/donnees/nousproposons/approche/expansion/automatique/requetes/sql/lorsquecelles/reponses/approche/decrite/algorithmedefini/maniere/generique/utilise/base/donnees;inesfayech/habibounalli;['http://editions-rnti.fr/render_pdf.php?p1&p=1001345'];['http://editions-rnti.fr/render_pdf.php?p=1001345']
650;revue/nouvelles/technologies/information;egc;2010;explication/decisions/reconciliation/approche/fondee/reseaux/petri/colores;objectif/systemes/integration/donnees/faciliter/exploitationet/interpretation/informations/heterogenes/provenant/differentessources/integrer/grands/volumes/donnees/recours/aun/expert/envisageable/exploitation/processus/integrationautomatiques/introduire/approximations/erreurs/focalisonssur/resultats/fournis/methodes/reconciliation/donnees/dernieres/comparent/donnees/detectent/referent/ala/meme/entite/monde/reel/renforcer/confiance/utilisateurs/dansles/resultats/retournes/methodes/proposons/article/approched/explication/graphique/fondee/reseaux/petri/colores/estparticulierement/adaptee/approches/reconciliation/globales/numeriqueset/guidees/ontologie;souhirgahbiche/nathaliepernelle/fatihasais;['http://editions-rnti.fr/render_pdf.php?p1&p=1001313'];['http://editions-rnti.fr/render_pdf.php?p=1001313']
651;revue/nouvelles/technologies/information;egc;2010;exploration/dependances/fonctionnelles/regles/association/olap;;pierreallard/sebastienferre;['http://editions-rnti.fr/render_pdf.php?p1&p=1001408'];['http://editions-rnti.fr/render_pdf.php?p=1001408']
652;revue/nouvelles/technologies/information;egc;2010;extraction/itemsets/distinctifs/flux/donnees;extraction/itemsets/distinctifs/sujet/recherche/recent/quiconnait/algorithmes/donnees/statiques/knobbe/2006/heikinheimo/al/2007/solutions/toutefois/concues/lecas/flux/donnees/temps/reponse/aussifaibles/possible/considerons/probleme/extraction/itemsetsdistinctifs/flux/applications/selectionde/variables/classification/recherche/information/nousproposons/heuristique/idkf/itemsets/distinctifs/flux/resultatsd/experimentations/comparaison/technique/litterature;chongshengzhang/florentmasseglia;['http://editions-rnti.fr/render_pdf.php?p1&p=1001291'];['http://editions-rnti.fr/render_pdf.php?p=1001291']
653;revue/nouvelles/technologies/information;egc;2010;extraction/region/interet/obstacle;;adellablack/thierryurruty/yassinebenabbas/chabanedjeraba;['http://editions-rnti.fr/render_pdf.php?p1&p=1001430'];['http://editions-rnti.fr/render_pdf.php?p=1001430']
654;revue/nouvelles/technologies/information;egc;2010;extraction/motifs/graduels/clos;decouverte/automatique/regles/motifs/graduels/aged/eleve/salaire/eleve/trouve/tres/nombreusesapplications/bases/donnees/reelles/e/g/biologie/flots/donnees/decapteurs/algorithmes/plus/efficaces/proposes/desarticles/recents/reste/methodes/generent/nombrede/motifs/important/experts/peinent/exploiter/cetarticle/proposons/representation/condensee/motifs/graduelsen/introduisant/concepts/theoriques/associes/operateurs/fermeture/surde/motifs;sarraayouni/sadokbenyahia/annelaurent/pascalponcelet;['http://editions-rnti.fr/render_pdf.php?p1&p=1001293'];['http://editions-rnti.fr/render_pdf.php?p=1001293']
655;revue/nouvelles/technologies/information;egc;2010;extraction/regles/association/sequentielle/aide/modeles/semi/parametriques/risques/proportionnels;recherche/liens/objets/frequents/ete/popularisee/lesmethodes/extraction/regles/association/cas/sequences/evenements/methodes/fouille/permettent/extraire/sequences/quipeuvent/ensuite/exprimees/forme/regles/association/sequentielleentre/evenements/utilisation/fouille/sequences/recherchede/liens/evenements/pose/problemes/premierement/lecritere/principal/utilise/selectionner/sequences/evenements/estla/frequence/occurrences/evenements/fortementliees/meme/lorsqu/frequentes/deuxiemement/mesuresactuelles/utilisees/caracteriser/regles/association/tiennent/pascompte/caractere/temporel/donnees/importance/timing/desevenements/probleme/donnees/censurees/article/proposonsune/methode/rechercher/liens/significatifs/evenementsa/aide/modeles/duree/regles/association/construites/partirdes/motifs/sequentiels/observes/ensemble/sequences/influence/surle/risque/evenement/conclusion/produise/apres/evenements/premisse/estimee/aide/modele/semi/parametrique/risques/proportionnels/presentation/methode/article/propose/comparaisonavec/mesures/association;nicolassmuller/matthiasstuder/gilbertritschard/alexisgabadinho;['http://editions-rnti.fr/render_pdf.php?p1&p=1001263'];['http://editions-rnti.fr/render_pdf.php?p=1001263']
656;revue/nouvelles/technologies/information;egc;2010;extraction/sequences/fermees/frequentes/partir/corpus/paralleles/application/traduction/automatique;article/abordons/problematique/extraction/sequencesfrequentes/partir/corpus/textes/paralleles/prenant/comptel/ordre/apparition/mots/phrase/finalite/exploiter/cessequences/traduction/automatique/introduisons/notionde/regles/associatives/inter/langues/rail/definissons/modelede/traduction/base/associations/decrivons/egalement/differentesexperimentations/conduites/corpus/europarl/construire/apartir/rail/table/traduction/bilingue/integree/suite/dansun/processus/complet;cherifchirazlatiri/cyrinenasri/kamelsmaili/yahyaslimani;['http://editions-rnti.fr/render_pdf.php?p1&p=1001266'];['http://editions-rnti.fr/render_pdf.php?p=1001266']
657;revue/nouvelles/technologies/information;egc;2010;fouille/visuelle/donnees/3d/realite/virtuelle/etat/art;fouille/visuelle/donnees/visual/data/mining/vdm/pourobjectif/faciliter/interpretation/resultats/issus/fouille/donnees/grace/usage/representations/graphiques/cours/derniere/decennie/grand/nombre/techniques/visualisation/information/ete/mises/aupoint/permettant/visualisation/donnees/multidimensionnelles/environnementsvirtuels/lors/travaux/anterieurs/chercheurs/proposedes/taxonomies/classer/techniques/vdm/chi/2000/herman/al/2000/toutefois/taxonomies/prennent/compte/partiellement/lestechniques/recentes/relatives/utilisation/3d/realite/virtuelle/lebut/article/faire/etat/art/recent/specifique/techniques/detaillees/classees/comparees/differents/criteres/applications/encodage/graphique/techniques/interaction/avantages/etles/inconvenients/approche/techniques/presentees/destableaux/accompagnees/illustrations/graphiques;zohrabensaid/fabriceguillet/paulrichard;['http://editions-rnti.fr/render_pdf.php?p1&p=1001282'];['http://editions-rnti.fr/render_pdf.php?p=1001282']
658;revue/nouvelles/technologies/information;egc;2010;gestion/semantique/droits/acces/contenu/ontologie/amo;article/proposons/approche/gestion/droitsd/acces/systemes/gestion/contenu/reposent/modeles/ettechniques/web/semantique/presentons/ontologie/amo/consiste/1/ensemble/classes/proprietes/permettant/annoter/ressourcesdont/agit/controler/acces/2/base/regles/inference/modelisantla/strategie/gestion/droits/mettre/oeuvre/appliquees/based/annotations/ressources/regles/permettent/gerer/ressources/selonune/strategie/donnee/modelisation/garantit/adaptabilite/ontologiea/differentes/strategies/gestion/droits/acces/illustrons/utilisationde/ontologie/amo/documents/projet/anr/isicil/produitspar/wiki/semantique/sweetwiki/montrons/documents/sontannotes/amo/regles/mises/oeuvre/requetes/permettentle/controle/acces/documents;michelbuffa/catherinefaronzucker/annakolomoyskaya;['http://editions-rnti.fr/render_pdf.php?p1&p=1001340'];['http://editions-rnti.fr/render_pdf.php?p=1001340']
659;revue/nouvelles/technologies/information;egc;2010;identifying/presence/communities/complex/networks/topological/decomposition/component/densities;exponential/growth/data/various/fields/social/networksand/internet/stimulated/lots/activity/field/network/analysisand/data/mining/identifying/communities/remains/fundamental/technique/toexplore/organize/networks/metrics/widely/used/discoverthe/presence/communities/network/argue/metrics/nottruly/reflect/presence/communities/presenting/counter/examples/thisis/metrics/concentrate/local/cohesiveness/among/nodes/wherethe/goal/judge/whether/two/nodes/belong/community/viseversa/thus/loosing/overall/perspective/presence/communities/theentire/network/paper/propose/new/metric/identify/presenceof/communities/real/world/networks/metric/based/topologicaldecomposition/networks/taking/account/two/important/ingredients/realworld/networks/degree/distribution/density/nodes/show/theeffectiveness/proposed/metric/testing/various/real/world/data/sets;farazzaidi/guymelancon;['http://editions-rnti.fr/render_pdf.php?p1&p=1001286'];['http://editions-rnti.fr/render_pdf.php?p=1001286']
660;revue/nouvelles/technologies/information;egc;2010;incfds/nouvel/algorithme/inference/incrementale/dependances/fonctionnelles;inference/dependances/fonctionnelles/problematiquesles/etudiees/bases/donnees/objet/plusieurstravaux/propose/algorithmes/inferer/efficacement/dependancesfonctionnelles/utiliser/differents/domaines/administrationde/bases/donnees/re/ingenierie/optimisation/requetes/toutefois/application/reelles/bases/donnees/evolutives/relationssont/frequemment/augmentees/diminuees/tuples/consequent/adapter/cadre/dynamique/solution/consiste/appliquer/algorithmes/disponibles/litterature/inferer/dependances/fonctionnelles/apres/mise/jour/solution/couteuse/proposons/article/inferer/dependances/fonctionnelles/maniere/incrementale/introduisons/nouvel/algorithme/appele/incfds/etnous/evaluons/performances/rapport/approche/classique/inferencedes/dependances/fonctionnelles/partir/relation/dynamique;ghadagasmi;['http://editions-rnti.fr/render_pdf.php?p1&p=1001310'];['http://editions-rnti.fr/render_pdf.php?p=1001310']
661;revue/nouvelles/technologies/information;egc;2010;indexation/recherche/images/tres/grande/echelle/afc/incrementale/parallele/gpu;presentons/nouvel/algorithme/incremental/paralleled/analyse/factorielle/correspondances/afc/recherche/images/agrande/echelle/utilisant/processeur/carte/graphique/gpu/afcest/adaptee/recherche/images/contenu/utilisant/descripteurslocaux/images/sift/afc/permet/reduire/nombre/dimensionset/decouvrir/themes/permettent/diminuer/nombre/images/aparcourir/temps/reponse/requete/traiter/tresgrandes/bases/images/presentons/version/incrementale/paralleled/afc/puis/utilisons/indicateurs/construire/fichiers/inversespour/retrouver/images/contenant/memes/themes/image/requete/etape/parallelisee/gpu/obtenir/reponsesrapides/resultats/numeriques/base/donnees/images/nister/stewenius/plongee/1/million/images/flickr/montrent/notrealgorithme/incremental/parallele/tres/significativement/rapide/saversion/standard;nguyenkhangpham/francoispoulet/anniemorin/patrickgros;['http://editions-rnti.fr/render_pdf.php?p1&p=1001281'];['http://editions-rnti.fr/render_pdf.php?p=1001281']
662;revue/nouvelles/technologies/information;egc;2010;indice/complexite/tri/comparaison/sequences/categorielles;article1/propose/nouvel/indice/complexite/sequencescategorielles/concu/sequences/representant/trajectoiresbiographiques/rencontrees/sciences/sociales/appliquea/types/listes/ordonnees/etats/indice/prend/compte/deuxaspects/distincts/complexite/induite/ordonnancement/etats/successifsqui/mesuree/nombre/transitions/changements/etat/lacomplexite/liee/distribution/etats/rend/compte/entropie;alexisgabadinho/gilbertritschard/matthiasstuder/nicolassmuller;['http://editions-rnti.fr/render_pdf.php?p1&p=1001267'];['http://editions-rnti.fr/render_pdf.php?p=1001267']
663;revue/nouvelles/technologies/information;egc;2010;inference/bayesienne/maximum/entropie/diagnostic/cancer;;fadidornaika/fadichakik;['http://editions-rnti.fr/render_pdf.php?p1&p=1001423'];['http://editions-rnti.fr/render_pdf.php?p=1001423']
664;revue/nouvelles/technologies/information;egc;2010;integration/connaissances/priori/principe/maximum/entropie;article/montre/dispose/connaissance/priori/surle/probleme/main/integration/derniere/processus/apprentissaged/machine/intelligente/taches/classification/ameliorerla/performance/machine/etudions/l/integration/laconnaissance/priori/convexite/processus/apprentissage/principedu/maximum/entropie/maxent/utilisant/exemples/virtuels/testonsles/idees/proposees/probleme/benchmark/connu/litteraturedes/machines/apprentissage/probleme/formes/ondes/breiman/abouti/taux/erreur/generalisation/15/57/tresproche/taux/erreur/theorique/estime/breiman/14;fadichakik/fadidornaika;['http://editions-rnti.fr/render_pdf.php?p1&p=1001356'];['http://editions-rnti.fr/render_pdf.php?p=1001356']
665;revue/nouvelles/technologies/information;egc;2010;integration/interactive/contraintes/reduction/dimensions/visualisation;existe/methodes/reduction/dimensions/cadre/supervise/supervise/interets/deces/methodes/pouvoir/visualiser/donnees/objectif/lesobjets/apparaissent/visuellement/proches/similaires/sensqui/correspond/connaissances/expert/domaine/conformeaux/informations/supervision/placons/contexte/semisuperviseou/connaissances/ajoutees/facon/interactive/informationsseront/apportees/forme/contraintes/exprimant/ecarts/entrela/representation/observee/connaissances/expert/pourrons/parexemple/specifier/objets/proches/espace/observation/enfait/similaires/inversement/methode/utilisee/derive/analyseen/composantes/principales/acp/proposons/integrer/deuxtypes/contraintes/presentons/methode/resolution/ete/implementeedans/logiciel/offrant/representation/3d/donnees/graceauquel/utilisateur/ajouter/contraintes/maniere/interactive/puis/visualiserles/modifications/induites/contraintes/types/experimentationsont/presentes/reposant/respectivement/jeu/donnees/synthetiqueet/jeux/standards/tests/montrent/representation/bonnequalite/obtenue/nombre/limite/contraintes/ajoutees;guillaumecleuziou/fredericmoal/lionelmartin/matthieuexbrayat;['http://editions-rnti.fr/render_pdf.php?p1&p=1001320'];['http://editions-rnti.fr/render_pdf.php?p=1001320']
666;revue/nouvelles/technologies/information;egc;2010;interrogation/resumes/flux/donnees;systemes/gestion/flux/donnees/sgfd/ete/concusafin/traiter/masse/importante/donnees/produites/ligne/faconcontinue/donne/ressources/materielles/permettent/conservertoute/volumetrie/seule/partie/recente/flux/memorisee/lamemoire/sgfd/requetes/evaluees/systemes/porterque/donnees/recentes/flux/consequent/sgfd/actuelsne/traiter/requetes/portent/periodes/tres/longues/proposons/article/approche/permettant/evaluer/requetesqui/portent/periode/longue/memoire/sgfd/fenetresfont/appels/donnees/recentes/donnees/historisees/presentonsle/niveau/logique/approche/implantation/sgfd/esper/technique/echantillonnage/associee/technique/fenetre/pointde/repere/appliquee/conserver/representation/compacte/donneesdu/flux;nesrinegabsi/fabriceclerot/georgeshebrail;['http://editions-rnti.fr/render_pdf.php?p1&p=1001300'];['http://editions-rnti.fr/render_pdf.php?p=1001300']
667;revue/nouvelles/technologies/information;egc;2010;k/words/lab/outil/analyse/mots/cles/permettant/explorer/dynamiques/domaine/scientifique;;audreybaneyx/philippebreucker;['http://editions-rnti.fr/render_pdf.php?p1&p=1001376'];['http://editions-rnti.fr/render_pdf.php?p=1001376']
